tblUploadID,tblHaulID,Ship,Gear,HaulNo,StationNumber,Year,Month,Day,Time,ShootLat,ShootLong,HaulLat,HaulLong,ICESrectangle,Depth,Survey,ICESDatabase,Notes
8355,7573,11BU,BMT,20,NA,2023,3,8,1330,51.9298,1.6527,51.9138,1.6317,32F1,NA,NA,N,Survey2
9622,24628,64T2,GOV,7,37F707,2023,1,25,1217,54.3116,7.1571,54.3298,7.1166,37F7,NA,IBTS,Y,NA
8520,20581,26D4,GOV,35,121,2023,8,28,0234,51.3825,2.2631,51.3973,2.286,31F2,36,IBTS,Y,Vinge afs. 21 mtr. Stationen er overført fra SIS.
11681,28565,06NI,GOV,33,415,2023,7,26,1003,54.4007,7.1935,54.4007,7.1935,37F7,40,G2829,Y,NA
12699,29983,77U3,TV3,4,4,2023,2,8,0711,55.8511,12.7502,55.8389,12.7497,40G2,34,SSS,Y,vinge 7 2m höjd vinge 0 8m--ctd (5S10911) temp yta 3 2 botten 6 95
12703,30150,77SE,GOV,21,24,2023,1,31,1440,56.5466,12.561,56.5613,12.6106,42G2,24,IBTS,Y,Shoot: Svereg_note: Yttre Laholmsbukten.0088
12699,29984,77U3,TV3,5,5,2023,2,8,0857,55.7845,12.8689,55.7739,12.8766,40G2,17,SSS,Y,går ihop crd(5S10911) temp yta 3 1 botten4 44gr
11681,28555,06NI,GOV,27,409,2023,7,25,0704,53.8997,5.7088,53.8997,5.7088,36F5,31,G2829,Y,NA
8520,20552,26D4,GOV,34,144,2023,2,8,1323,55.4465,5.4005,55.4395,5.4574,39F5,48,IBTS,Y,dist 21. Stationen er overført fra SIS.
12703,30132,77SE,GOV,5,6,2023,1,26,0948,57.6273,8.8018,57.6068,8.7599,44F8,81,IBTS,Y,Shoot: Svereg_note: 31 N Hanstholm.0048
8520,20530,26D4,GOV,4,13,2023,1,26,1229,56.8735,7.3071,56.8408,7.2988,42F7,30,IBTS,Y,dist 22. Stationen er overført fra SIS.
8520,20540,26D4,GOV,16,71,2023,1,31,0617,55.401,-1.1825,55.3767,-1.1492,39E8,88,IBTS,Y,Vinge afs 25 mtr. Stationen er overført fra SIS. distance bund 1991
12703,30154,77SE,GOV,14,17,2023,1,29,1305,57.4008,11.322,57.3696,11.3158,43G1,41,IBTS,Y,Shoot: Svereg_note: 4 N Böchers bank.0071
8520,20594,26D4,GOV,52,170,2023,9,1,0857,54.2914,3.1217,54.3061,3.1732,37F3,52,IBTS,Y,dist 21. Stationen er overført fra SIS.
9622,24650,64T2,GOV,1,32F301,2023,1,23,1220,51.8203,3.6248,51.8071,3.5798,32F3,NA,IBTS,Y,NA
8355,7562,11BU,BMT,15,ft115bis,2023,3,1,1302,51.1488,2.5977,51.1557,2.6235,31F2,NA,NA,N,Survey1
11681,28566,06NI,GOV,34,416,2023,7,26,1141,54.3673,7.2243,54.3673,7.2243,37F7,40,G2829,Y,NA
12701,30057,77SE,GOV,29,160,2023,8,29,1011,56.8731,12.2936,56.8994,12.2662,42G2,27,IBTS,Y,Shoot: Svereg_note: Morups bank.0654
8520,20529,26D4,GOV,3,11,2023,1,26,0916,57.2291,7.6616,57.2293,7.602,43F7,53,IBTS,Y,vinge dst 26 mtr. Stationen er overført fra SIS.
8520,20559,26D4,GOV,4,11,2023,8,18,0538,57.3155,8.491,57.2828,8.475,43F8,30,IBTS,Y,Distance 21 m. Stationen er overført fra SIS.
9622,24621,64T2,GOV,57,35F357,2023,2,22,0931,53.1213,3.333,53.0893,3.3245,35F3,NA,IBTS,Y,NA
12703,30171,77SE,GOV,28,31,2023,2,2,1048,57.0154,12.2049,57.0459,12.1943,43G2,32,IBTS,Y,Shoot: Svereg_note: Galtabäck.0101
12703,30174,77SE,GOV,34,37,2023,2,4,0721,58.0727,9.8142,58.0565,9.7659,45F9,257,IBTS,Y,Surface: Svereg_note: 30 N Hirtshals.0115
11680,28550,06NI,GOV,17,84,2023,2,6,1626,58.1468,-0.2512,58.1468,-0.2512,45E9,128,G1022,Y,NA
12698,29973,77U3,TV3,1,1,2023,11,13,1109,55.9257,12.7148,55.9357,12.6952,40G2,38,SSS,Y,NA
8520,20561,26D4,GOV,6,14,2023,8,18,1157,56.8611,7.3032,56.8273,7.2969,42F7,30,IBTS,Y,Distance 21m. Stationen er overført fra SIS.
11681,28587,06NI,GOV,11,393,2023,7,21,1244,55.5498,4.0638,55.5498,4.0638,40F4,32,G2829,Y,NA
8520,20548,26D4,GOV,28,115,2023,2,4,1132,55.1394,7.4478,55.1516,7.4989,39F7,22,IBTS,Y,dist22. Stationen er overført fra SIS.
11680,28535,06NI,GOV,18,93,2023,2,7,0857,59.2287,-1.2277,59.2287,-1.2277,47E8,116,G1022,Y,NA
9622,24647,64T2,GOV,31,40F131,2023,2,7,1021,55.8346,1.7855,55.866,1.7571,40F1,NA,IBTS,Y,NA
9622,24639,64T2,GOV,10,37F510,2023,1,26,0943,54.3076,5.2471,54.2755,5.2446,37F5,NA,IBTS,Y,NA
12703,30143,77SE,GOV,16,19,2023,1,30,0729,56.4501,11.088,56.481,11.0946,41G1,20,IBTS,Y,Touchdown: Svereg_note: 6E Grenå.0078
8520,20572,26D4,GOV,23,73,2023,8,23,1230,54.2272,1.5224,54.2391,1.5744,37F1,49,IBTS,Y,Distance 21 m. Stationen er overført fra SIS.
11681,28576,06NI,GOV,39,421,2023,7,27,1239,54.4357,7.1388,54.4357,7.1388,37F7,38,G2829,Y,NA
12703,30151,77SE,GOV,26,29,2023,2,2,0749,56.8148,12.2109,56.8404,12.242,42G2,40,IBTS,Y,Omsättning  skärplan häktade Svereg_note: SW Morups bank.0099
12703,30152,77SE,GOV,27,30,2023,2,2,0916,56.8718,12.2946,56.8985,12.2669,42G2,28,IBTS,Y,Morups bank.0100Samma ctd som SW Morups bank
8520,20592,26D4,GOV,49,159,2023,8,31,1038,53.4452,2.7856,53.4789,2.7964,35F2,30,IBTS,Y,dist 22. Stationen er overført fra SIS.
8355,7560,11BU,BMT,14,ft215,2023,3,1,1036,51.2684,2.6206,51.2809,2.6396,31F2,NA,NA,N,Survey1
8355,7572,11BU,BMT,3,NA,2023,3,5,1920,51.6026,2.5876,51.6897,2.6299,32F2,NA,NA,N,Survey2
12703,30173,77SE,GOV,17,20,2023,1,30,1034,56.2156,10.9632,56.2455,10.9697,41G0,22,IBTS,Y,Shoot: Svereg_note: 7 N Hjelm.0079
12701,30047,77SE,GOV,1,127,2023,8,21,0608,58.3624,10.8471,58.3318,10.8494,45G0,135,IBTS,Y,Shoot: Svereg_note: 12 W Hållö.0616 Svereg_note: 12 W Hållö.0616
8520,20571,26D4,GOV,20,68,2023,8,23,0233,54.2943,0.551,54.2757,0.5996,37F0,62,IBTS,Y,Vinge afs. 21 mtr. Stationen er overført fra SIS.
8520,20550,26D4,GOV,32,141,2023,2,8,0610,56.1544,6.113,56.1439,6.057,41F6,44,IBTS,Y,Vinge afs. 22 mtr. Stationen er overført fra SIS.
12701,30049,77SE,GOV,24,154,2023,8,28,0754,56.4492,11.0874,56.48,11.0946,41G1,20,IBTS,Y,Home: Svereg_note: 6 E Grenå.0647
9622,24655,64T2,GOV,17,39E817,2023,2,1,1346,55.2644,-1.223,55.2965,-1.206,39E8,NA,IBTS,Y,NA
12701,30038,77SE,GOV,10,139,2023,8,24,0520,57.4407,7.907,57.4241,7.8541,43F7,136,IBTS,Y,Liftoff: Svereg_note: Stinky.0629
12701,30058,77SE,GOV,37,168,2023,8,31,0516,57.4434,10.8338,57.4654,10.873,43G0,42,IBTS,Y,Svereg_note: Läsö Ränna.0662
9622,24657,64T2,GOV,16,40E816,2023,2,1,1115,55.5649,-1.117,55.5488,-1.0629,40E8,NA,IBTS,Y,NA
12701,30068,77SE,GOV,39,170,2023,8,31,1026,57.5883,11.013,57.5856,11.0702,44G1,36,IBTS,Y,Svereg_note: 4 SE Hertas flak.0664
11681,28595,06NI,GOV,6,388,2023,7,20,0907,54.5468,3.7872,54.5468,3.7872,38F3,45,G2829,Y,NA
12703,30172,77SE,GOV,29,32,2023,2,2,1246,57.1848,12.063,57.2138,12.0491,43G2,31,IBTS,Y,Shoot: Svereg_note: Inre Värötuben.0102
8520,20539,26D4,GOV,15,60,2023,1,30,1139,54.6854,-0.3562,54.6803,-0.2998,38E9,67,IBTS,Y,dist 23. Stationen er overført fra SIS.
11681,28554,06NI,GOV,1,383,2023,7,19,0749,53.5838,4.393,53.5838,4.393,36F4,28,G2829,Y,NA
12703,30141,77SE,GOV,42,45,2023,2,6,0722,58.3637,10.8478,58.3325,10.8479,45G0,133,IBTS,Y,Home: Svereg_note: 12 W Hållö.0131
8520,20582,26D4,GOV,37,123,2023,8,28,0824,51.8515,2.1734,51.8656,2.1789,32F2,49,IBTS,Y,dist ?. Stationen er overført fra SIS.
12703,30162,77SE,GOV,1,2,2023,1,25,0950,57.6676,11.3634,57.6962,11.3437,44G1,66,IBTS,Y,Shoot: Svereg_note: 7 W Vinga.0041
11681,28606,06NI,GOV,21,403,2023,7,23,1510,56.6163,5.1907,56.6163,5.1907,42F5,60,G2829,Y,NA
8520,20528,26D4,GOV,2,10,2023,1,26,0614,57.4699,8.2462,57.45,8.1989,43F8,94,IBTS,Y,vinge dst 23 mtr. Stationen er overført fra SIS.
12701,30045,77SE,GOV,6,134,2023,8,22,1418,57.487,9.1185,57.4866,9.0627,43F9,26,IBTS,Y,Shoot: Svereg_note: 19 WNW Lökken.0623
11680,28537,06NI,GOV,9,64,2023,2,4,1309,57.099,0.2727,57.099,0.2727,43F0,80,G1022,Y,NA
12701,30079,77SE,GOV,3,131,2023,8,22,0533,58.0572,9.9733,58.0407,9.9241,45F9,161,IBTS,Y,Shoot: Svereg_note: 28 N Hirtshals.0620
12703,30161,77SE,GOV,33,36,2023,2,3,1459,57.8322,10.6367,57.8323,10.5799,44G0,107,IBTS,Y,Shoot: Svereg_note: 4.5 N Skagen.0111
11680,28536,06NI,GOV,19,94,2023,2,7,1117,59.0758,-0.8405,59.0758,-0.8405,47E9,136,G1022,Y,NA
11680,28547,06NI,GOV,13,72,2023,2,5,1558,57.7593,-1.6298,57.7593,-1.6298,44E8,69,G1022,Y,NA
12698,29975,77U3,TV3,3,3,2023,11,15,0750,55.9657,12.6468,55.9528,12.6371,40G2,19,SSS,Y,NA
8520,20541,26D4,GOV,17,72,2023,1,31,0923,55.399,-0.479,55.3795,-0.4331,39E9,69,IBTS,Y,Vingeafstand 23m. Stationen er overført fra SIS.
12701,30056,77SE,GOV,28,158,2023,8,29,0513,56.5476,12.5559,56.5601,12.6062,42G2,24,IBTS,Y,Liftoff: Svereg_note: Yttre Laholmsbukten.0652
11681,28569,06NI,GOV,53,435,2023,7,29,1439,54.3012,7.142,54.3012,7.142,37F7,38,G2829,Y,NA
11681,28580,06NI,GOV,44,426,2023,7,28,1001,54.3667,7.081,54.3667,7.081,37F7,40,G2829,Y,NA
9622,24643,64T2,GOV,45,38F445,2023,2,16,0934,54.9003,4.7428,54.9221,4.7036,38F4,NA,IBTS,Y,NA
12701,30077,77SE,GOV,32,163,2023,8,30,0513,57.1855,12.0619,57.2079,12.0493,43G2,31,IBTS,Y,Shoot: Svereg_note: Inre Värötuben.0657
12701,30078,77SE,GOV,23,153,2023,8,28,0520,56.2187,10.9624,56.244,10.9683,41G0,22,IBTS,Y,Home:
8355,7565,11BU,BMT,19,NA,2023,3,8,1150,51.9551,1.6848,51.9106,1.633,32F1,NA,NA,N,Survey2
12703,30140,77SE,GOV,8,10,2023,1,27,1016,57.1453,6.2555,57.1263,6.302,43F6,65,IBTS,Y,Shoot: Svereg_note: Pavlova.0056
8520,20549,26D4,GOV,29,125,2023,2,7,0618,55.3774,6.8836,55.3573,6.9302,39F6,30,IBTS,Y,Vinge afs. 21 mtr. Stationen er overført fra SIS.
8520,20531,26D4,GOV,5,23,2023,1,27,0614,57.6721,4.726,57.7053,4.7336,44F4,87,IBTS,Y,Vinge afs. 23 mtr. Stationen er overført fra SIS.
9622,24653,64T2,GOV,51,38F351,2023,2,20,1524,54.7403,3.3413,54.7334,3.3948,38F3,NA,IBTS,Y,NA
11681,28620,06NI,GOV,15,397,2023,7,22,1351,56.0497,5.3027,56.0497,5.3027,41F5,42,G2829,Y,NA
8520,20542,26D4,GOV,18,77,2023,2,1,0853,54.84,0.2566,54.8211,0.2994,38F0,81,IBTS,Y,Vingeafstand 23m. Stationen er overført fra SIS.
11681,28589,06NI,GOV,24,406,2023,7,24,0851,55.636,7.0392,55.636,7.0392,40F7,31,G2829,Y,NA
11681,28568,06NI,GOV,38,420,2023,7,27,1006,54.432,7.0483,54.432,7.0483,37F7,37,G2829,Y,NA
9622,24642,64T2,GOV,44,38F444,2023,2,16,0716,54.8085,4.4051,54.804,4.4583,38F4,NA,IBTS,Y,NA
9622,24664,64T2,GOV,42,41F242,2023,2,15,1248,56.1244,2.7333,56.1363,2.7869,41F2,NA,IBTS,Y,NA
9622,24629,64T2,GOV,47,39F347,2023,2,16,1515,55.1508,3.68,55.1348,3.6311,39F3,NA,IBTS,Y,NA
11680,28532,06NI,GOV,7,62,2023,2,4,0853,56.9192,-0.0788,56.9192,-0.0788,42E9,82,G1022,Y,NA
8520,20575,26D4,GOV,28,97,2023,8,26,0231,54.2421,6.1169,54.234,6.0614,37F6,39,IBTS,Y,Vinge afs. 214 mtr. Stationen er overført fra SIS.
12701,30055,77SE,GOV,22,152,2023,8,27,1249,56.618,11.8285,56.5979,11.8224,42G1,34,IBTS,Y,Shoot: Svereg_note: 7 S Anholt knob.0644
8520,20593,26D4,GOV,51,167,2023,9,1,0510,54.1407,2.6831,54.1392,2.6255,37F2,66,IBTS,Y,VA 23 m. Stationen er overført fra SIS.
9622,24620,64T2,GOV,56,35F256,2023,2,22,0711,53.124,2.7306,53.0959,2.7565,35F2,NA,IBTS,Y,NA
12701,30074,77SE,GOV,17,147,2023,8,26,1053,58.7447,10.6451,58.7752,10.6536,46G0,102,IBTS,Y,Surface: Svereg_note: 11 W Ramskär.0639
12703,30166,77SE,GOV,43,46,2023,2,6,0941,58.257,11.1645,58.2293,11.1888,45G1,62,IBTS,Y,Shoot: Svereg_note: Sörgrund.0132
12699,29982,77U3,TV3,3,3,2023,2,7,1410,55.8234,12.7095,55.8138,12.7159,40G2,22,SSS,Y,vingspri 5 7m-höjd 0 8m-bra inkomst på trålögat!--ctd finns(4s10911)temp yta3 5 botten5 3
8520,20586,26D4,GOV,42,136,2023,8,29,0911,52.322,2.689,52.3357,2.7421,33F2,45,IBTS,Y,VA 21 m. Stationen er overført fra SIS.
12699,29981,77U3,TV3,2,2,2023,2,7,1259,55.858,12.6516,55.8477,12.6642,40G2,16,SSS,Y,ingen ctd/temp
12703,30155,77SE,GOV,15,18,2023,1,29,1459,57.3489,11.5874,57.318,11.579,43G1,63,IBTS,Y,Shoot: Svereg_note: 10 WNW Nidingen.0072
8520,20560,26D4,GOV,5,12,2023,8,18,0841,57.139,7.7891,57.1388,7.7272,43F7,44,IBTS,Y,20. Stationen er overført fra SIS.
12703,30144,77SE,GOV,18,21,2023,1,31,0712,56.3462,11.9654,56.3514,11.9115,41G1,32,IBTS,Y,Surface: Svereg_note: 6 NE Lysegrund.0085
8355,7569,11BU,BMT,4,NA,2023,3,5,2121,51.6777,2.5857,51.6169,2.5489,32F2,NA,NA,N,Survey2
8520,20527,26D4,GOV,1,1,2023,1,25,1153,57.3631,9.1582,57.3718,9.1006,43F9,20,IBTS,Y,dist: 19. Stationen er overført fra SIS.
9622,24631,64T2,GOV,40,40F340,2023,2,15,0717,55.7446,3.438,55.7419,3.3818,40F3,NA,IBTS,Y,NA
9622,24659,64T2,GOV,20,40E920,2023,2,2,0952,55.6963,-0.4318,55.6863,-0.3773,40E9,NA,IBTS,Y,NA
8355,7564,11BU,BMT,13,ftBRZR,2023,3,1,0914,51.2486,2.5469,51.2355,2.5295,31F2,NA,NA,N,Survey1
12699,29986,77U3,TV3,7,7,2023,2,8,1354,55.822,12.7867,55.8323,12.7678,40G2,23,SSS,Y,ctd (5S10911) temp yta 3 3 botten6 7
12701,30044,77SE,GOV,12,142,2023,8,25,0523,57.4544,8.5224,57.4557,8.5794,43F8,55,IBTS,Y,Shoot: Svereg_note: 20 N Hanstholm.0632
11681,28588,06NI,GOV,14,396,2023,7,22,0939,55.7612,5.2348,55.7612,5.2348,40F5,53,G2829,Y,NA
11680,28543,06NI,GOV,12,71,2023,2,5,1218,57.846,-2.5627,57.846,-2.5627,44E7,88,G1022,Y,NA
11681,28609,06NI,GOV,60,442,2023,7,31,0710,56.7002,5.3162,56.7002,5.3162,42F5,58,G2829,Y,NA
8520,20574,26D4,GOV,27,90,2023,8,25,1221,55.3065,7.6193,55.3108,7.5606,39F7,25,IBTS,Y,VA: 19. Stationen er overført fra SIS.
12703,30133,77SE,GOV,9,11,2023,1,27,1430,57.0498,7.2053,57.0795,7.2304,43F7,36,IBTS,Y,Shoot: Svereg_note: 427an.0057
11681,28577,06NI,GOV,40,422,2023,7,27,1410,54.4192,7.163,54.4192,7.163,37F7,39,G2829,Y,NA
12701,30048,77SE,GOV,15,145,2023,8,26,0524,58.3974,10.6945,58.4283,10.6914,45G0,175,IBTS,Y,Surface: Svereg_note: 16 W Soteskär.0637
11681,28598,06NI,GOV,50,432,2023,7,29,0912,54.5212,7.3097,54.5212,7.3097,38F7,33,G2829,Y,NA
8520,20553,26D4,GOV,35,152,2023,2,9,0613,55.2901,4.2529,55.3093,4.3014,39F4,46,IBTS,Y,Vinge afs. 21 mtr. Stationen er overført fra SIS.
8520,20579,26D4,GOV,33,112,2023,8,27,0822,52.8564,4.1157,52.8331,4.0906,34F4,29,IBTS,Y,20 dist. Stationen er overført fra SIS.
11680,28540,06NI,GOV,4,42,2023,1,28,1423,55.0955,6.744,55.0955,6.744,39F6,38,G1022,Y,NA
11681,28559,06NI,GOV,36,418,2023,7,27,0710,54.3083,6.989,54.3083,6.989,37F6,39,G2829,Y,NA
12698,29978,77U3,TV3,6,6,2023,11,15,1230,55.7873,12.8692,55.7764,12.8743,40G2,17,SSS,Y,NA
12701,30070,77SE,GOV,42,173,2023,9,1,0845,57.8663,11.2183,57.8848,11.1938,44G1,64,IBTS,Y,Surface: Svereg_note: 13 W Marstrand.0669
8520,20538,26D4,GOV,14,59,2023,1,30,0614,54.4309,0.3097,54.4408,0.3646,37F0,66,IBTS,Y,vinge afs 23 mtr. Stationen er overført fra SIS.
12701,30037,77SE,GOV,11,141,2023,8,24,1640,57.6249,8.7986,57.6083,8.7628,44F8,81,IBTS,Y,Shoot: Svereg_note: 31 N Hirtshals.0631
11681,28590,06NI,GOV,30,412,2023,7,25,1421,53.8723,7.1038,53.8723,7.1038,36F7,25,G2829,Y,NA
9622,24663,64T2,GOV,26,41E726,2023,2,6,0736,56.1346,-2.297,56.1674,-2.2866,41E7,NA,IBTS,Y,NA
8355,7561,11BU,BMT,16,ft120,2023,3,1,1518,51.1852,2.7168,51.1824,2.6926,31F2,NA,NA,N,Survey1
11680,28548,06NI,GOV,16,83,2023,2,6,1354,57.8998,-0.3108,57.8998,-0.3108,44E9,106,G1022,Y,NA
8520,20563,26D4,GOV,8,22,2023,8,19,0522,56.0638,7.1872,56.0548,7.1295,41F7,29,IBTS,Y,Distance 21 m. Stationen er overført fra SIS.
12701,30059,77SE,GOV,19,149,2023,8,27,0515,57.1854,11.4451,57.1552,11.4526,43G1,68,IBTS,Y,Shoot: Svereg_note: W Groves flak.0641
11681,28570,06NI,GOV,46,428,2023,7,28,1258,54.316,7.0778,54.316,7.0778,37F7,39,G2829,Y,NA
8520,20564,26D4,GOV,11,34,2023,8,20,0229,56.2837,5.3178,56.2937,5.259,41F5,55,IBTS,Y,Vinge afs. 21 mtr. Stationen er overført fra SIS.
9622,24651,64T2,GOV,54,36F354,2023,2,21,1203,53.8183,3.5179,53.8029,3.5646,36F3,NA,IBTS,Y,NA
12703,30170,77SE,GOV,40,43,2023,2,5,1042,58.5446,10.8475,58.5156,10.8418,46G0,92,IBTS,Y,Shoot: Svereg_note: 5 W väderöarna.0125
8520,20589,26D4,GOV,45,147,2023,8,30,0848,53.4639,1.5828,53.4337,1.567,35F1,28,IBTS,Y,VA not known. Stationen er overført fra SIS.
9622,24640,64T2,GOV,5,37F805,2023,1,25,0745,54.1091,8.0941,54.1205,8.0628,37F8,NA,IBTS,Y,NA
8520,20568,26D4,GOV,17,54,2023,8,22,0243,55.3335,-0.1767,55.3444,-0.1194,39E9,74,IBTS,Y,Vinge afs. 21 mtr. Stationen er overført fra SIS.
11681,28579,06NI,GOV,43,425,2023,7,28,0840,54.3997,7.0795,54.3997,7.0795,37F7,39,G2829,Y,NA
12703,30148,77SE,GOV,23,26,2023,2,1,0935,56.7842,11.8851,56.7991,11.8358,42G1,45,IBTS,Y,Shoot: Svereg_note: Fyrbanken.0092 Svereg_note: Fyrbanken.0092
12699,29985,77U3,TV3,6,6,2023,2,8,1213,55.7218,12.8932,55.7356,12.8859,40G2,17,SSS,Y,ctd(5S10911) temp ytan3 5 botten4 44
11680,28544,06NI,GOV,22,104,2023,2,8,0855,58.0532,-2.9108,58.0532,-2.9108,45E7,56,G1022,Y,NA
12703,30159,77SE,GOV,3,4,2023,1,25,1516,57.8739,10.9917,57.8574,10.9559,44G0,74,IBTS,Y,Touchdown: Svereg_note: Station.0043
12701,30066,77SE,GOV,41,172,2023,9,1,0513,57.6502,10.9963,57.6694,10.9643,44G0,32,IBTS,Y,Touchdown:
8520,20590,26D4,GOV,46,149,2023,8,30,1221,53.1227,1.7466,53.1497,1.7819,35F1,35,IBTS,Y,VA 21 m. Stationen er overført fra SIS.
8520,20578,26D4,GOV,32,111,2023,8,27,0515,53.148,3.7673,53.1634,3.7561,35F3,28,IBTS,Y,VA 19 m. Stationen er overført fra SIS.
11680,28539,06NI,GOV,2,40,2023,1,28,1020,54.9027,7.0282,54.9027,7.0282,38F7,28,G1022,Y,NA
12698,29974,77U3,TV3,2,2,2023,11,13,1202,55.9426,12.6981,55.9575,12.6926,40G2,28,SSS,Y,NA
11681,28560,06NI,GOV,37,419,2023,7,27,0842,54.3687,6.9938,54.3687,6.9938,37F6,38,G2829,Y,NA
12703,30169,77SE,GOV,39,42,2023,2,5,0905,58.598,10.9052,58.5696,10.8927,46G0,73,IBTS,Y,Shoot: Svereg_note: Kilebojen.0124
11681,28607,06NI,GOV,65,447,2023,7,31,1450,56.5668,5.376,56.5668,5.376,42F5,56,G2829,Y,NA
11681,28597,06NI,GOV,69,451,2023,8,1,1623,54.5543,6.3107,54.5543,6.3107,38F6,40,G2829,Y,NA
12701,30042,77SE,GOV,8,137,2023,8,23,1008,56.962,6.4663,56.9596,6.5273,42F6,54,IBTS,Y,Shoot: Svereg_note: Vallhall.0626
9622,24630,64T2,GOV,46,39F446,2023,2,16,1212,55.1069,4.3703,55.1318,4.336,39F4,NA,IBTS,Y,NA
12701,30053,77SE,GOV,20,150,2023,8,27,0743,56.9502,11.6671,56.9279,11.6901,42G1,57,IBTS,Y,Shoot: Svereg_note: Sanden.0642
11680,28533,06NI,GOV,10,65,2023,2,4,1527,57.1753,-0.134,57.1753,-0.134,43E9,84,G1022,Y,NA
12703,30134,77SE,GOV,36,39,2023,2,4,1238,57.9629,9.8199,57.9786,9.8701,44F9,104,IBTS,Y,Shoot: Svereg_note: 24 N Hirtshals.0117
8520,20544,26D4,GOV,20,89,2023,2,2,0615,55.2077,0.7171,55.2385,0.7409,39F0,74,IBTS,Y,Vinge afs. 22 mtr. Stationen er overført fra SIS.
9622,24661,64T2,GOV,22,40F022,2023,2,2,1614,55.6304,0.2316,55.6416,0.2553,40F0,NA,IBTS,Y,NA
12701,30041,77SE,GOV,13,143,2023,8,25,0934,57.768,9.3106,57.7847,9.3592,44F9,69,IBTS,Y,Surface: Svereg_note: 4 NNE Revet.0633
12701,30064,77SE,GOV,14,144,2023,8,25,1355,57.8393,10.2509,57.843,10.3078,44G0,84,IBTS,Y,Surface: Svereg_note: Skagbanken Syd.0634
8520,20546,26D4,GOV,24,103,2023,2,3,0919,54.2907,3.1192,54.3048,3.1696,37F3,53,IBTS,Y,Vingeafstand 22m. Stationen er overført fra SIS.
12703,30145,77SE,GOV,19,22,2023,1,31,0922,56.3646,12.2606,56.3953,12.2588,41G2,34,IBTS,Y,Shoot: Svereg_note: 7 NW Kullen.0086 Svereg_note: 7 NW Kullen.0086
8520,20557,26D4,GOV,1,2,2023,8,17,0856,57.7394,9.1701,57.7246,9.1137,44F9,90,IBTS,Y,Stationen er overført fra SIS.
12703,30158,77SE,GOV,31,34,2023,2,3,0723,57.1867,11.6606,57.2165,11.6553,43G1,73,IBTS,Y,NA
9622,24641,64T2,GOV,14,38F014,2023,1,31,1445,54.7846,0.1806,54.7659,0.2293,38F0,NA,IBTS,Y,NA
9622,24662,64T2,GOV,23,40F023,2023,2,3,0753,55.8179,0.5646,55.8095,0.6231,40F0,NA,IBTS,Y,NA
11680,28549,06NI,GOV,8,63,2023,2,4,1057,56.9127,0.303,56.9127,0.303,42F0,91,G1022,Y,NA
8520,20534,26D4,GOV,8,36,2023,1,28,0615,57.3504,4.4499,57.3417,4.3898,43F4,69,IBTS,Y,Vinge afs 23. Stationen er overført fra SIS.
12701,30071,77SE,GOV,2,128,2023,8,21,1043,58.4957,11.1231,58.4659,11.1358,45G1,57,IBTS,Y,Svereg_note: NW Skägga.0617
12703,30167,77SE,GOV,44,47,2023,2,6,1225,58.0908,11.066,58.061,11.0784,45G1,132,IBTS,Y,Shoot: Svereg_note: 9 W Måseskär.0133
8520,20585,26D4,GOV,41,134,2023,8,29,0548,52.3346,3.2667,52.3648,3.2646,33F3,38,IBTS,Y,VA not known. Stationen er overført fra SIS.
12703,30165,77SE,GOV,41,44,2023,2,5,1332,58.4661,11.1344,58.4914,11.1267,45G1,56,IBTS,Y,Shoot: Svereg_note: NW Skägga.0126
11681,28575,06NI,GOV,52,434,2023,7,29,1308,54.3332,7.2208,54.3332,7.2208,37F7,40,G2829,Y,NA
9622,24626,64T2,GOV,8,37F608,2023,1,25,1516,54.2578,6.4146,54.2676,6.4649,37F6,NA,IBTS,Y,NA
12703,30156,77SE,GOV,25,28,2023,2,1,1451,57.155,11.4565,57.1847,11.4475,43G1,69,IBTS,Y,Touchdown: Svereg_note: W Groves flak.0094
9622,24634,64T2,GOV,29,41E929,2023,2,6,1455,56.1749,-0.4346,56.206,-0.4415,41E9,NA,IBTS,Y,NA
9622,24652,64T2,GOV,13,38E913,2023,1,31,1108,54.6223,-0.5891,54.6054,-0.5463,38E9,NA,IBTS,Y,NA
11681,28586,06NI,GOV,10,392,2023,7,21,0914,55.5918,3.7105,55.5918,3.7105,40F3,37,G2829,Y,NA
8520,20545,26D4,GOV,21,90,2023,2,2,0916,55.2456,1.4137,55.2156,1.3934,39F1,41,IBTS,Y,Vingeafstand 25m. Stationen er overført fra SIS.
9622,24660,64T2,GOV,21,40F021,2023,2,2,1220,55.6141,0.2006,55.6313,0.2488,40F0,NA,IBTS,Y,NA
12701,30060,77SE,GOV,31,162,2023,8,29,1441,57.0962,11.8295,57.1256,11.8446,43G1,56,IBTS,Y,Shoot: Svereg_note: E Fladen.0656
8520,20566,26D4,GOV,14,44,2023,8,21,0237,56.2946,2.7753,56.2879,2.717,41F2,79,IBTS,Y,Vinge afs. 21 mtr. Stationen er overført fra SIS.
9622,24648,64T2,GOV,32,41F132,2023,2,7,1253,56.1385,1.5288,56.1666,1.5538,41F1,NA,IBTS,Y,NA
9622,24623,64T2,GOV,2,36F502,2023,1,24,0741,53.8008,5.7316,53.7726,5.7598,36F5,NA,IBTS,Y,NA
8520,20537,26D4,GOV,13,53,2023,1,29,1221,55.453,2.3433,55.4547,2.4026,39F2,43,IBTS,Y,dist 21. Stationen er overført fra SIS.
